omega_over_r,consumer_speed_s_m_over_r,resource_variance,modified_variance,variance_change_percent,cv2_change_percent
1.0370130325249962,0.020000000000000004,9.508638357792417e-6,9.748219856566514e-6,2.5196194214049283,-16.959108268661993
1.0614325886069276,0.020000000000000004,9.122823466470624e-6,9.36461294210589e-6,2.6503798579893934,-16.853192315028597
1.086427175764203,0.020000000000000004,8.750833626605357e-6,8.993824768783282e-6,2.7767770768621913,-16.750810567741613
1.1120103348137194,0.020000000000000004,8.392320979819174e-6,8.635605592262338e-6,2.898895466798579,-16.651894671893153
1.1381959254311802,0.020000000000000004,8.04693419339609e-6,8.289695938487685e-6,3.0168227955787774,-16.556373535581194
1.1649981336595734,0.020000000000000004,7.714319719566918e-6,7.955828047769816e-6,3.130649713549283,-16.464173732025078
1.1924314795944615,0.020000000000000004,7.39412296129201e-6,7.633727244578392e-6,3.2404692827087356,-16.375219881005908
1.2205108252502408,0.020000000000000004,7.085989346540853e-6,7.323113231092219e-6,3.3463765319816874,-16.28943500909483
1.2492513826116396,0.020000000000000004,6.789565313553045e-6,7.0237013033821046e-6,3.448468039061159,-16.20674088836045
1.2786687218748085,0.020000000000000004,6.504499209969073e-6,6.735203489848605e-6,3.5468415389450003,-16.127058353454526
1.3087787798824746,0.020000000000000004,6.230442109047049e-6,6.457329612200201e-6,3.6415955590646476,-16.05030759715763
1.3395978687577261,0.020000000000000004,5.967048546439873e-6,6.1897882698412224e-6,3.732829080705957,-15.976408444628165
1.3711426847411035,0.020000000000000004,5.713977181202371e-6,5.932287749045649e-6,3.8206412262454803,-15.905280606741156
1.403430317235788,0.020000000000000004,5.470891384835473e-6,5.684536858726317e-6,3.9051309715824045,-15.836843913018228
1.4364782580657853,0.020000000000000004,5.237459762261612e-6,5.446245694973647e-6,3.9863968830164076,-15.771018524756697
1.4703044109521206,0.020000000000000004,5.013356608666898e-6,5.2171263368379225e-6,4.064536877722902,-15.707725129044437
1.5049271012121785,0.020000000000000004,4.7982623061480424e-6,4.996893476070063e-6,4.13964800689437,-15.646885114415564
1.5403650856874447,0.020000000000000004,4.591863664069843e-6,4.785264983721751e-6,4.211826260549145,-15.588420728955189
1.576637562905022,0.020000000000000004,4.3938542069780025e-6,4.581962416643205e-6,4.281166392969138,-15.532255221695001
1.613764183478434,0.020000000000000004,4.203934413826232e-6,4.386711467009321e-6,4.3477617676897395,-15.478312968171304
1.6517650607533432,0.020000000000000004,4.021811912170643e-6,4.1992423580585445e-6,4.411704220949986,-15.426519581030506
1.6906607817039563,0.020000000000000004,3.847201630861699e-6,4.019290189247591e-6,4.473083942505696,-15.376802006570378
1.7304724180860154,0.020000000000000004,3.679825914628681e-6,3.8465952340138465e-6,4.531989372709044,-15.329088608105668
1.7712215378524234,0.020000000000000004,3.5194146038059475e-6,3.680903193300025e-6,4.58850711477532,-15.283309237031995
1.8129302168376797,0.020000000000000004,3.365705082297934e-6,3.521965407936374e-6,4.642721861172494,-15.239395292450265
1.855621050717464,0.020000000000000004,3.2184422967225166e-6,3.3695390328981906e-6,4.694716333101345,-15.19727977018791
1.8993171672498426,0.020000000000000004,3.077378749512536e-6,3.2233871763634877e-6,4.7445712320616895,-15.156897302030004
1.9440422388047314,0.020000000000000004,2.9422744685949283e-6,3.0832790063910553e-6,4.792365202538806,-15.118184185943552
1.9898204951884009,0.020000000000000004,2.812896956107105e-6,2.94898982792477e-6,4.838174804881934,-15.081078408045611
2.0366767367699725,0.020000000000000004,2.6890211184528612e-6,2.8203011327088906e-6,4.882074497487099,-15.045519657035456
2.0846363479170202,0.020000000000000004,2.5704291798457595e-6,2.6970006245730812e-6,4.924136627445108,-15.011449331769466
2.1337253107475482,0.020000000000000004,2.456910581338059e-6,2.5788822224167623e-6,4.964431428850613,-14.97881054263097
2.1839702192058033,0.020000000000000004,2.3482618671879184e-6,2.4657460430920892e-6,5.003027028023066,-14.947548107301301
2.235398293469546,0.020000000000000004,2.2442865602780447e-6,2.3573983662544054e-6,5.039989454927141,-14.917608541509008
2.288037394696577,0.020000000000000004,2.144795028165116e-6,2.253651583119902e-6,5.0753826601283025,-14.888940045296073
2.341916040118521,0.020000000000000004,2.049604341211567e-6,2.1543241309431538e-6,5.10926853666227,-14.86149248530354
2.3970634184900366,0.020000000000000004,1.958538124130204e-6,2.059240414903342e-6,5.141706946238811,-14.83521737354655
2.4535094059018228,0.020000000000000004,1.8714264021571647e-6,1.968230718967581e-6,5.172755749241942,-14.810067843114027
2.511284581965988,0.020000000000000004,1.7881054429605577e-6,1.881131107183779e-6,5.2024708380283835,-14.785998621196994
2.5704202463825583,0.020000000000000004,1.7084175952901528e-6,1.7977833167439118e-6,5.230906173064875,-14.762965999817446
2.6309484358960864,0.020000000000000004,1.6322111252781095e-6,1.7180346440520887e-6,5.258113821479804,-14.740927804601366
2.692901941651556,0.020000000000000004,1.5593400512113855e-6,1.6417378249302979e-6,5.284143997641877,-14.719843361910067
2.7563143269589863,0.020000000000000004,1.4896639775132776e-6,1.5687509099984784e-6,5.3090451054084165,-14.699673464619178
